Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-08-06,Matchweek 1,Away,W 1–0,Chelsea,Everton,N,26,0,0,0,0,1,0,0,0,10,1,1,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,2,6,3,1,10,50.0,1,0,5
2022-08-14,Matchweek 2,Home,D 2–2,Chelsea,Tottenham,N,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,1,0,0,1,,1,0,1
2022-08-21,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,N,27,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,2,0,0,1,11,4,0,16,0.0,2,0,13
2022-08-27,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,N,16,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,0,0,2,2,2,0,6,0.0,0,0,4
2022-08-30,Matchweek 5,Away,L 1–2,Chelsea,Southampton,N,25,0,0,0,0,0,0,1,0,22,3,0,0,0.0,0.0,0.0,0,0,11,16,68.8,0,0,0,5,9,9,1,22,0.0,3,0,13
2022-09-03,Matchweek 6,Home,W 2–1,Chelsea,West Ham,Y,59,0,0,0,0,1,0,0,0,30,0,0,0,0.1,0.1,0.0,4,0,24,26,92.3,0,1,0,1,12,18,3,30,33.3,0,2,23
2022-10-01,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,N,7,0,1,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,1,1,4,5,80.0,0,1,0,2,2,2,2,6,100.0,0,1,3
2022-10-08,Matchweek 10,Home,W 3–0,Chelsea,Wolves,Y,71,1,0,0,0,4,2,0,0,43,1,0,1,0.5,0.5,0.1,4,1,28,33,84.8,2,0,0,3,16,24,6,43,0.0,2,0,34
2022-10-16,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2022-10-19,Matchweek 12,Away,D 0–0,Chelsea,Brentford,N,30,0,0,0,0,2,1,0,0,29,0,0,0,0.1,0.1,0.3,4,0,18,23,78.3,0,0,1,3,6,20,7,29,0.0,0,0,24
2022-10-22,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,N,17,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,0,1,1,1,4,0,6,0.0,0,0,5
2022-10-29,Matchweek 14,Away,L 1–4,Chelsea,Brighton,Y,78,0,0,0,0,2,0,0,0,34,2,1,1,0.2,0.2,0.1,3,0,16,21,76.2,1,0,1,6,10,18,6,34,0.0,5,1,26
2022-11-06,Matchweek 15,Home,L 0–1,Chelsea,Arsenal,N,13,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,0,0,0,5,0,0,5,,0,0,3
2022-11-12,Matchweek 16,Away,L 0–1,Chelsea,Newcastle Utd,N,45,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,2,0,3,10,11,1,22,33.3,2,1,18
2022-12-27,Matchweek 17,Home,W 2–0,Chelsea,Bournemouth,Y,81,0,0,0,0,3,0,0,0,37,0,0,0,0.2,0.2,0.1,1,0,20,24,83.3,0,1,0,7,14,16,2,37,16.7,2,0,31
2023-01-01,Matchweek 18,Away,D 1–1,Chelsea,Nott'ham Forest,Y,86,0,0,0,0,1,1,0,0,46,1,0,2,0.1,0.1,0.0,3,1,29,34,85.3,2,2,0,3,23,23,2,46,33.3,5,0,38
2023-01-05,Matchweek 19,Home,L 0–1,Chelsea,Manchester City,Y,21,0,0,0,0,1,0,0,0,8,1,0,0,0.1,0.1,0.0,0,0,4,5,80.0,0,0,0,3,3,2,1,8,,0,0,6
