Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA
2022-08-06,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,40.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6,0.6,0.5,1.0,0.0,5.0,6.0,83.3,1.0,0.0,0.0,0.0,3.0,10.0,8.0,13.0,0.0,1.0,1.0,8.0,90.0,32.0,0.1,2.0,1.0,0.0,0.0
2022-08-15,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,Y,56.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.7,0.7,0.0,1.0,0.0,6.0,11.0,54.5,1.0,1.0,0.0,1.0,3.0,13.0,5.0,17.0,100.0,1.0,0.0,16.0,116.0,11.0,0.1,0.0,0.0,1.0,0.0
2022-09-03,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,79.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,0.5,0.5,0.1,4.0,0.0,6.0,12.0,50.0,0.0,0.0,1.0,3.0,3.0,16.0,10.0,22.0,,2.0,3.0,16.0,75.0,32.0,0.0,2.0,0.0,0.0,0.0
2022-10-01,Matchweek 9,Home,D 3–3,Liverpool,Brighton,N,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,Y,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,7.0,11.0,63.6,0.0,0.0,1.0,3.0,4.0,12.0,5.0,19.0,,1.0,2.0,13.0,88.0,16.0,0.0,0.0,0.0,0.0,0.0
2022-10-16,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,N,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3,0.3,0.5,3.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,6.0,50.0,1.0,0.0,3.0,23.0,14.0,0.5,1.0,0.0,0.0,0.0
2022-10-19,Matchweek 12,Home,W 1–0,Liverpool,West Ham,Y,56.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,29.0,0.0,0.0,1.0,0.5,0.5,0.0,2.0,0.0,12.0,14.0,85.7,0.0,0.0,0.0,4.0,3.0,22.0,7.0,29.0,,2.0,1.0,19.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,Y,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,38.0,0.0,0.0,1.0,0.3,0.3,0.4,6.0,0.0,21.0,28.0,75.0,2.0,0.0,0.0,3.0,12.0,23.0,8.0,38.0,0.0,1.0,0.0,31.0,389.0,67.0,0.1,4.0,1.0,1.0,0.0
2022-11-06,Matchweek 15,Away,W 2–1,Liverpool,Tottenham,Y,86.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,47.0,1.0,2.0,1.0,0.4,0.4,0.3,4.0,1.0,26.0,34.0,76.5,0.0,1.0,1.0,4.0,20.0,24.0,8.0,47.0,33.3,2.0,0.0,34.0,302.0,25.0,0.2,2.0,0.0,0.0,0.0
2022-11-12,Matchweek 16,Home,W 3–1,Liverpool,Southampton,Y,86.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,39.0,1.0,0.0,1.0,0.7,0.7,0.5,3.0,0.0,19.0,27.0,70.4,2.0,1.0,0.0,2.0,17.0,20.0,6.0,39.0,50.0,6.0,1.0,32.0,326.0,96.0,0.3,2.0,2.0,2.0,1.0
2022-12-26,Matchweek 17,Away,W 3–1,Liverpool,Aston Villa,Y,87.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,1.2,1.2,0.0,1.0,0.0,4.0,13.0,30.8,1.0,0.0,0.0,0.0,5.0,19.0,12.0,24.0,,1.0,0.0,19.0,82.0,5.0,0.1,1.0,0.0,1.0,0.0
2022-12-30,Matchweek 18,Home,W 2–1,Liverpool,Leicester City,Y,90.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,32.0,1.0,0.0,1.0,0.7,0.7,0.7,5.0,0.0,9.0,16.0,56.3,2.0,0.0,2.0,3.0,5.0,24.0,7.0,32.0,,1.0,2.0,28.0,99.0,31.0,0.2,2.0,1.0,1.0,0.0
2023-01-02,Matchweek 19,Away,L 1–3,Liverpool,Brentford,Y,90.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.9,0.9,0.0,2.0,0.0,7.0,12.0,58.3,1.0,1.0,2.0,2.0,7.0,19.0,8.0,27.0,33.3,4.0,1.0,20.0,94.0,22.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,Matchweek 21,Home,D 0–0,Liverpool,Chelsea,N,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,0.3,1.0,0.0,5.0,8.0,62.5,1.0,0.0,0.0,0.0,4.0,11.0,4.0,15.0,0.0,0.0,0.0,8.0,63.0,24.0,0.1,1.0,0.0,0.0,0.0
