Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-08-06,Matchweek 1,Away,D 2–2,Liverpool,Fulham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,49.0,85.0,57.6,5.0,0.0,3.0,22.0,36.0,34.0,1.0,92.0,,1.0,0.0,53.0
2022-08-15,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,Y,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,124.0,1.0,1.0,1.0,0.2,0.2,0.6,9.0,0.0,92.0,119.0,77.3,14.0,0.0,2.0,8.0,82.0,35.0,3.0,124.0,,0.0,0.0,91.0
2022-08-22,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,3.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,61.0,84.0,72.6,8.0,1.0,0.0,23.0,36.0,33.0,2.0,92.0,100.0,0.0,0.0,49.0
2022-08-27,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,Y,82.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,121.0,2.0,2.0,1.0,0.0,0.0,0.2,7.0,2.0,97.0,115.0,84.3,11.0,0.0,3.0,23.0,66.0,32.0,2.0,121.0,,1.0,0.0,90.0
2022-08-31,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,Y,70.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,46.0,71.0,64.8,3.0,1.0,3.0,18.0,31.0,29.0,2.0,77.0,100.0,3.0,1.0,41.0
2022-09-03,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,44.0,62.0,71.0,4.0,0.0,2.0,14.0,24.0,26.0,0.0,64.0,,0.0,1.0,38.0
2022-10-01,Matchweek 9,Home,D 3–3,Liverpool,Brighton,Y,90.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,76.0,2.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,42.0,63.0,66.7,7.0,1.0,3.0,15.0,39.0,22.0,2.0,76.0,100.0,2.0,2.0,42.0
2022-10-09,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,Y,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,33.0,66.7,2.0,0.0,0.0,11.0,21.0,5.0,0.0,36.0,,0.0,0.0,20.0
2022-10-16,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,N,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,,0.0,0.0,3.0
2022-10-19,Matchweek 12,Home,W 1–0,Liverpool,West Ham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0,1.0,0.0,0.0,0.4,5.0,0.0,55.0,76.0,72.4,5.0,0.0,1.0,29.0,36.0,16.0,3.0,80.0,,2.0,0.0,48.0
2022-10-22,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,N,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.1,0.1,0.3,3.0,0.0,22.0,32.0,68.8,2.0,0.0,2.0,7.0,12.0,16.0,1.0,35.0,,0.0,0.0,21.0
2022-10-29,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,Y,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,4.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,63.0,86.0,73.3,7.0,0.0,4.0,13.0,52.0,27.0,1.0,92.0,0.0,2.0,2.0,59.0
